assignment_id,assignment_type,due_date,longevity,value
52729,Presentation,318129.95,9.31,2
52730,Study for test,344989.99,19.54,4
52731,Coding assignment,553956.96,6.7,3
52732,Presentation,265685.23,13.74,3
52733,Presentation,732216.92,13.08,2
52734,Reading,337172.76,2.19,5
52735,Presentation,272932.44,5.12,1
52736,Reading,802132.93,6.5,5
52737,Coding assignment,626786.87,23.86,4
52738,Coding assignment,281737.95,5.51,1
52739,Coding assignment,222115.11,10.44,1
52740,Lab report,339748.08,5.38,3
52741,Project,142666.5,4.37,1
52742,Lab report,675841.36,15.53,4
52743,Discussion post,38766.76,19.11,1
52744,Presentation,760192.46,9.54,2
52745,Project,8361.69,11.69,4
52746,Project,603545.01,2.74,5
52747,Presentation,830538.96,5.09,5
52748,Discussion post,134482.98,18.63,5
52749,Essay,80921.47,6.37,3
52750,Project,286473.66,14.8,3
52751,Coding assignment,83552.81,3.04,3
52752,Essay,462934.36,10.0,4
52753,Lab report,205249.99,5.74,2
52754,Essay,175109.28,3.74,2
52755,Discussion post,531211.45,2.5,2
52756,Discussion post,370564.65,11.59,1
52757,Essay,379462.88,16.52,1
52758,Presentation,799073.34,18.49,5
52759,Lab report,262901.13,28.68,1
52760,Math problems,786238.15,9.41,1
52761,Reading,864859.41,17.64,5
52762,Coding assignment,526928.75,3.65,5
52763,Project,27981.18,2.87,4
52764,Discussion post,212343.25,7.08,1
52765,Essay,186382.92,21.55,2
52766,Presentation,201994.04,10.85,4
52767,Coding assignment,68118.58,2.63,4
52768,Presentation,126115.12,1.55,4
52769,Lab report,251455.74,8.55,2
52770,Lab report,810985.22,5.61,4
52771,Coding assignment,546516.5,8.52,3
52772,Research paper,691099.78,4.62,2
52773,Study for test,718854.18,6.08,1
52774,Research paper,123773.54,28.25,2
52775,Presentation,723877.52,10.74,4
52776,Project,349944.05,6.29,5
52777,Project,467654.11,3.75,3
52778,Coding assignment,622982.81,13.51,3
52779,Project,801265.11,9.13,5
52780,Research paper,386049.08,28.35,2
52781,Math problems,864931.29,9.34,5
52782,Lab report,811221.8,5.66,1
52783,Essay,16700.35,2.35,5
52784,Research paper,282828.52,17.22,4
52785,Discussion post,17233.66,1.12,4
52786,Coding assignment,421739.67,18.17,3
52787,Essay,528689.63,14.29,2
52788,Presentation,417407.27,21.95,5
52789,Essay,114444.55,5.44,1
52790,Lab report,339737.25,2.42,1
52791,Coding assignment,538811.63,17.55,5
52792,Discussion post,831074.4,18.34,3
52793,Project,218583.82,5.94,2
52794,Coding assignment,650917.72,5.94,2
52795,Coding assignment,388472.8,14.07,1
52796,Project,776457.9,7.8,4
52797,Essay,633371.71,21.69,5
52798,Essay,244978.66,29.34,3
52799,Research paper,107866.77,11.6,4
52800,Lab report,374206.15,9.77,3
52801,Discussion post,304385.61,6.59,1
52802,Lab report,502489.34,26.64,4
52803,Reading,76725.07,5.48,3
52804,Project,572286.93,7.58,3
52805,Coding assignment,873206.96,11.96,5
52806,Presentation,839073.61,15.78,3
52807,Project,766230.73,5.06,2
52808,Project,394268.76,14.28,3
52809,Lab report,272190.36,7.23,3
52810,Project,542867.64,9.27,5
52811,Essay,489277.94,9.09,5
52812,Coding assignment,563133.61,12.29,1
52813,Project,781750.22,10.96,2
52814,Research paper,612156.5,7.87,1
52815,Discussion post,124869.98,4.11,4
52816,Project,402649.64,4.82,3
52817,Research paper,627476.79,11.83,1
52818,Research paper,807211.93,1.85,5
52819,Reading,97645.18,3.37,1
52820,Math problems,771486.6,16.08,3
52821,Coding assignment,285251.65,5.03,4
52822,Study for test,154818.03,5.45,2
52823,Coding assignment,382173.85,8.74,3
52824,Coding assignment,843996.48,22.94,4
52825,Discussion post,503355.11,7.79,3
52826,Study for test,393001.81,6.45,5
52827,Presentation,642693.76,4.09,3
52828,Essay,34635.57,17.15,4
52829,Reading,247947.83,1.02,2
52830,Discussion post,210708.14,16.1,1
52831,Project,781804.06,10.73,1
52832,Presentation,161536.2,4.22,5
52833,Project,52026.43,14.42,4
52834,Discussion post,438453.52,5.04,5
52835,Research paper,470182.62,2.09,5
52836,Math problems,185109.4,2.79,2
52837,Research paper,319052.39,1.53,3
52838,Project,788692.54,21.47,5
52839,Lab report,136062.38,13.7,1
52840,Lab report,664574.45,5.74,4
52841,Reading,562310.76,6.23,4
52842,Math problems,81712.91,6.23,5
52843,Math problems,58126.24,5.0,5
52844,Study for test,583403.65,8.93,4
52845,Project,600721.36,18.62,2
52846,Project,577217.56,17.03,2
52847,Research paper,288432.86,5.54,5
52848,Lab report,97965.42,8.29,5
52849,Presentation,75985.17,10.24,5
52850,Lab report,214148.72,3.15,1
52851,Discussion post,555891.46,5.74,5
52852,Essay,390043.68,3.95,1
52853,Reading,368736.91,7.55,5
52854,Math problems,204800.48,5.94,1
52855,Study for test,164267.1,4.59,5
52856,Math problems,327162.52,4.11,1
52857,Research paper,806020.3,12.93,4
52858,Reading,166697.44,26.1,2
52859,Study for test,95770.23,6.29,1
52860,Reading,19494.07,5.76,1
52861,Coding assignment,511760.45,5.1,2
52862,Coding assignment,782148.38,3.45,4
52863,Reading,293552.21,6.3,4
52864,Study for test,571483.59,6.56,1
52865,Discussion post,784438.87,12.99,2
52866,Discussion post,430383.17,9.05,1
52867,Study for test,758145.19,1.9,3
52868,Lab report,117866.69,6.21,5
52869,Research paper,513370.77,6.62,3
52870,Essay,701495.63,21.01,5
52871,Presentation,326657.23,23.82,3
52872,Essay,341738.87,12.28,5
52873,Reading,261622.43,3.43,5
52874,Study for test,553222.86,5.37,5
52875,Math problems,773846.04,16.55,5
52876,Research paper,456361.65,5.45,2
52877,Research paper,253713.42,11.45,3
52878,Study for test,394696.88,4.75,5
52879,Coding assignment,659511.02,5.42,2
52880,Research paper,324136.7,9.93,5
52881,Study for test,426483.21,8.05,1
52882,Coding assignment,614002.7,28.39,5
52883,Math problems,72943.17,3.21,2
52884,Essay,323485.04,11.79,2
52885,Discussion post,398004.62,26.35,5
52886,Presentation,368663.1,11.74,2
52887,Presentation,389991.54,2.72,2
52888,Lab report,625202.88,29.29,3
52889,Research paper,375399.74,4.12,5
52890,Math problems,780803.73,14.5,1
52891,Discussion post,391906.81,20.65,5
52892,Coding assignment,84410.09,4.15,5
52893,Discussion post,237764.64,12.44,1
52894,Coding assignment,60041.19,7.01,2
52895,Project,534087.72,7.85,3
52896,Essay,188687.1,14.25,3
52897,Study for test,238037.97,10.62,3
52898,Math problems,204449.19,1.66,1
52899,Math problems,750780.02,12.52,1
52900,Presentation,201163.01,20.9,4
52901,Discussion post,88357.43,17.41,1
52902,Study for test,750056.85,22.5,2
52903,Study for test,731609.78,17.23,3
52904,Project,135247.06,2.06,3
52905,Study for test,571845.78,14.04,4
52906,Discussion post,241985.98,20.51,4
52907,Research paper,769634.12,2.63,1
52908,Lab report,22135.99,7.6,2
52909,Lab report,71724.48,3.91,4
52910,Reading,736392.48,14.13,2
52911,Math problems,69637.19,5.07,1
52912,Math problems,589252.46,6.24,1
52913,Coding assignment,835936.52,10.13,5
52914,Research paper,763808.63,4.88,3
52915,Reading,153268.8,6.98,2
52916,Essay,643505.71,21.83,2
52917,Math problems,120623.25,1.27,1
52918,Presentation,537330.37,3.98,2
52919,Presentation,149123.98,2.45,3
52920,Discussion post,113085.44,15.17,2
52921,Study for test,252392.46,8.18,4
52922,Coding assignment,122413.11,11.67,3
52923,Coding assignment,188642.91,22.17,5
52924,Presentation,562357.5,23.69,3
52925,Study for test,533138.41,4.71,2
52926,Reading,350816.67,5.81,3
52927,Reading,465567.81,15.16,5
52928,Research paper,749058.33,4.56,2
52929,Presentation,337503.84,8.32,5
52930,Reading,731235.23,3.45,5
52931,Essay,372159.68,15.36,5
52932,Math problems,679038.05,21.9,3
52933,Discussion post,351787.8,14.98,5
52934,Project,711105.04,7.19,5
52935,Lab report,418386.54,4.18,3
52936,Presentation,37590.09,18.39,2
52937,Discussion post,143023.59,8.61,5
52938,Project,759107.14,7.64,2
52939,Coding assignment,562626.57,21.61,4
52940,Research paper,113119.63,16.74,1
52941,Project,757904.53,11.7,4
52942,Reading,664867.41,5.92,1
52943,Lab report,221379.6,26.3,1
52944,Project,543457.47,3.28,5
52945,Math problems,322284.44,16.55,5
52946,Presentation,633564.92,10.61,2
52947,Research paper,735889.98,10.94,5
52948,Study for test,607083.06,12.47,3
52949,Essay,800322.06,5.73,3
52950,Study for test,193709.27,22.26,1
52951,Research paper,69762.76,26.67,1
52952,Discussion post,283933.12,2.83,5
52953,Coding assignment,736794.86,13.86,5
52954,Reading,522747.06,9.76,1
52955,Discussion post,428826.99,8.24,3
52956,Math problems,539934.33,17.71,5
52957,Project,90851.45,16.81,3
52958,Discussion post,146829.88,4.45,1
52959,Project,829706.71,4.57,4
52960,Study for test,538556.56,2.34,4
52961,Discussion post,441225.76,2.14,5
52962,Math problems,127596.53,8.57,1
52963,Reading,507509.39,7.26,4
52964,Discussion post,803678.47,17.22,5
52965,Study for test,716059.3,19.89,4
52966,Research paper,591534.96,22.9,3
52967,Project,196878.22,11.24,1
52968,Presentation,393743.01,11.68,2
52969,Presentation,11690.65,9.51,4
52970,Study for test,693612.42,3.21,5
52971,Discussion post,343208.61,3.61,5
52972,Lab report,823580.64,8.95,1
52973,Essay,475008.08,2.08,1
52974,Project,109250.93,19.56,3
52975,Study for test,332785.95,5.18,1
52976,Coding assignment,143651.64,11.3,3
52977,Project,139535.68,6.06,2
52978,Coding assignment,209767.21,7.85,1
52979,Coding assignment,27106.24,1.62,1
52980,Presentation,7846.44,5.3,1
52981,Reading,536431.86,7.21,3
52982,Math problems,548933.89,3.61,2
52983,Project,819228.66,17.89,5
52984,Reading,638323.95,2.99,1
52985,Study for test,525672.63,5.26,4
52986,Presentation,142328.35,4.12,2
52987,Study for test,262434.39,2.96,5
52988,Presentation,325578.66,2.58,2
52989,Project,809804.33,6.03,1
52990,Project,686483.98,10.17,2
52991,Project,53194.97,3.36,3
52992,Coding assignment,218081.77,6.27,4
52993,Presentation,113145.5,3.32,4
52994,Study for test,138271.65,1.34,4
52995,Lab report,580018.8,3.28,3
52996,Coding assignment,143169.49,19.44,3
52997,Math problems,452925.42,5.14,4
52998,Presentation,316007.13,18.79,3
52999,Discussion post,229319.52,16.61,2
53000,Coding assignment,470926.55,11.81,5
53001,Math problems,809115.2,27.59,4
53002,Coding assignment,456525.05,7.66,2
53003,Math problems,57991.58,1.8,5
53004,Research paper,107582.1,4.66,3
53005,Essay,174134.04,10.45,5
53006,Research paper,401180.33,5.04,3
53007,Project,707499.51,15.95,2
53008,Math problems,544234.94,13.14,3
53009,Coding assignment,467646.76,15.58,2
53010,Discussion post,213350.72,3.78,2
53011,Math problems,169621.51,2.95,5
53012,Coding assignment,730604.03,14.46,5
53013,Study for test,614741.73,16.99,1
53014,Essay,491401.89,10.96,4
53015,Reading,428003.75,25.96,5
53016,Coding assignment,255243.23,11.81,5
53017,Essay,313675.3,6.72,3
53018,Discussion post,353237.95,3.22,3
53019,Coding assignment,444456.96,4.42,1
53020,Coding assignment,431862.03,10.99,4
53021,Presentation,129144.85,2.63,2
53022,Presentation,451263.56,8.89,2
53023,Research paper,411733.02,8.15,3
53024,Project,762942.92,17.04,5
53025,Reading,209506.51,9.33,3
53026,Presentation,530358.52,15.1,3
53027,Coding assignment,61668.0,12.68,3
53028,Presentation,851400.8,7.85,1
53029,Reading,726350.9,16.52,4
53030,Discussion post,479780.67,11.77,4
53031,Coding assignment,731639.06,5.72,1
53032,Coding assignment,132678.99,1.63,2
53033,Research paper,653743.45,13.79,1
53034,Coding assignment,383385.67,2.84,5
53035,Reading,721461.74,7.34,4
53036,Project,694615.33,2.27,5
53037,Essay,13929.1,6.91,1
53038,Reading,748788.23,19.56,5
53039,Research paper,549200.29,5.45,4
53040,Research paper,515749.52,29.52,4
53041,Project,825150.96,23.45,4
53042,Study for test,509268.92,9.17,1
53043,Lab report,178568.15,5.47,4
53044,Discussion post,232763.02,11.31,5
53045,Coding assignment,619010.64,29.33,2
53046,Project,656998.41,14.04,5
53047,Reading,686486.26,12.04,5
53048,Study for test,595999.35,3.1,1
53049,Discussion post,860716.66,7.84,1
53050,Lab report,41064.53,28.36,1
53051,Research paper,299816.9,4.55,1
53052,Reading,115690.1,3.0,3
53053,Research paper,479085.3,1.11,4
53054,Study for test,732017.62,9.77,5
53055,Presentation,811930.78,7.24,3
53056,Presentation,196365.94,13.04,1
53057,Research paper,173087.69,4.47,2
53058,Lab report,196036.6,1.72,1
53059,Coding assignment,791709.77,27.0,5
53060,Reading,466800.23,3.39,5
53061,Essay,16950.12,5.35,2
53062,Presentation,561616.2,1.79,1
53063,Reading,735282.85,20.33,1
53064,Research paper,706883.96,16.16,3
53065,Math problems,266584.4,15.08,1
53066,Project,866888.38,18.81,5
53067,Research paper,866971.4,15.16,4
53068,Reading,403118.24,2.26,4
53069,Lab report,435366.35,5.18,5
53070,Math problems,439690.31,10.99,2
53071,Discussion post,769022.6,1.35,3
53072,Math problems,334744.01,4.24,3
53073,Presentation,3682.68,4.32,1
53074,Research paper,611975.19,17.76,4
53075,Study for test,433234.33,7.58,3
53076,Presentation,416287.71,18.71,2
53077,Study for test,43401.19,6.49,2
53078,Coding assignment,820225.7,3.15,4
53079,Project,161543.02,4.79,5
53080,Reading,3101.97,12.75,4
53081,Math problems,531406.1,2.89,3
53082,Study for test,232841.97,14.4,1
53083,Study for test,559711.63,4.36,2
53084,Discussion post,32940.81,12.84,3
53085,Essay,58637.03,16.27,3
53086,Discussion post,658903.93,7.79,2
53087,Math problems,375252.82,4.19,5
53088,Presentation,229288.88,25.53,4
53089,Research paper,398960.62,23.56,1
53090,Discussion post,363716.94,20.18,2
53091,Reading,479628.17,9.57,1
53092,Coding assignment,158666.67,24.6,3
53093,Coding assignment,715613.94,9.72,3
53094,Lab report,260965.75,20.47,4
53095,Essay,464789.08,9.01,4
53096,Reading,336509.7,5.52,5
53097,Research paper,376456.44,2.05,3
53098,Study for test,42547.21,4.51,2
53099,Study for test,203584.06,4.99,3
53100,Coding assignment,218312.25,7.33,1
53101,Lab report,70801.59,11.43,4
53102,Project,318621.9,22.64,5
53103,Discussion post,527025.53,6.71,4
53104,Study for test,791667.21,7.1,2
53105,Study for test,595927.44,9.78,5
53106,Research paper,427289.85,11.97,3
53107,Project,302890.95,16.0,4
53108,Coding assignment,569448.93,4.84,5
53109,Coding assignment,431766.93,4.27,3
53110,Reading,801015.88,9.07,1
53111,Coding assignment,221828.12,2.74,2
53112,Discussion post,217241.35,9.89,5
53113,Study for test,829272.81,10.27,5
53114,Reading,350045.1,26.06,3
53115,Project,843947.25,3.12,1
53116,Project,715953.65,9.24,4
53117,Essay,375398.03,6.51,1
53118,Presentation,778931.79,7.94,3
53119,Essay,382907.76,2.07,1
53120,Math problems,42447.68,25.53,2
53121,Study for test,120138.43,13.96,3
53122,Research paper,151662.81,2.01,4
53123,Research paper,196567.28,3.67,3
53124,Research paper,513108.24,3.08,1
53125,Coding assignment,766174.94,12.53,3
53126,Essay,839102.78,16.44,1
53127,Math problems,466769.98,27.04,4
53128,Lab report,441921.72,18.21,5
53129,Coding assignment,434548.64,5.22,5
53130,Research paper,400188.53,11.86,2
53131,Study for test,406304.87,10.4,3
53132,Reading,744050.64,1.12,1
53133,Essay,185122.62,5.74,3
53134,Project,625590.29,2.35,3
53135,Coding assignment,27515.82,13.66,2
53136,Study for test,42510.66,2.18,5
53137,Lab report,806102.76,5.28,3
53138,Lab report,334135.28,10.57,1
53139,Project,714163.84,12.28,5
53140,Reading,417559.43,7.85,1
53141,Coding assignment,389876.68,5.14,3
53142,Essay,755861.91,8.9,5
53143,Math problems,440892.52,13.17,2
53144,Discussion post,749270.99,7.03,2
53145,Research paper,576805.58,4.32,4
53146,Presentation,426964.53,6.82,1
53147,Project,293268.35,7.57,3
53148,Presentation,529243.35,11.33,2
53149,Reading,854945.12,1.85,3
53150,Reading,642597.5,16.58,3
53151,Presentation,858481.33,7.34,4
53152,Presentation,240565.62,17.66,4
53153,Lab report,677656.99,12.64,4
53154,Presentation,468564.79,11.83,2
53155,Lab report,524332.78,11.54,1
53156,Presentation,536178.64,1.93,4
53157,Research paper,281259.97,20.48,1
53158,Math problems,500280.43,2.06,4
53159,Essay,533438.48,3.81,1
53160,Coding assignment,631794.43,15.53,5
53161,Project,5090.08,11.05,5
53162,Reading,584860.67,6.43,3
53163,Presentation,265256.5,8.2,3
53164,Reading,317859.04,12.01,2
53165,Math problems,650569.81,5.49,3
53166,Reading,131374.15,16.31,4
53167,Study for test,477868.29,23.02,3
53168,Math problems,276774.34,3.18,4
53169,Presentation,637588.63,7.44,3
53170,Reading,537056.85,23.52,2
53171,Study for test,141789.92,29.1,2
53172,Essay,634460.41,5.86,1
53173,Project,671622.89,13.45,4
53174,Discussion post,33542.71,17.57,3
53175,Project,422291.5,17.49,4
53176,Essay,503124.23,29.52,5
53177,Coding assignment,810713.58,5.76,3
53178,Study for test,32745.66,21.07,5
53179,Essay,345767.03,16.26,5
53180,Reading,628503.41,7.62,5
53181,Essay,271563.89,4.41,2
53182,Coding assignment,711215.4,21.5,2
53183,Research paper,585423.44,20.68,1
53184,Coding assignment,682346.81,14.84,5
53185,Coding assignment,222281.46,10.38,5
53186,Math problems,381155.54,25.57,1
53187,Reading,636137.01,5.88,5
53188,Essay,783262.9,4.61,5
53189,Math problems,607081.41,6.46,3
53190,Presentation,773197.34,1.84,3
53191,Research paper,582972.65,6.0,1
53192,Project,219878.57,5.99,3
53193,Presentation,679185.27,25.59,2
53194,Essay,452162.62,3.72,1
53195,Study for test,665453.71,3.42,3
53196,Math problems,650033.86,10.23,4
53197,Essay,124442.3,11.42,3
53198,Essay,816543.81,9.35,3
53199,Lab report,538608.63,16.73,3
53200,Research paper,581901.08,4.03,2
53201,Math problems,521146.7,3.9,5
53202,Research paper,80446.98,7.67,4
53203,Study for test,655154.28,12.26,5
53204,Coding assignment,84604.43,9.59,3
53205,Math problems,319422.4,22.09,4
53206,Reading,613643.07,9.31,4
53207,Reading,853118.81,9.71,3
53208,Lab report,107957.59,20.35,5
53209,Math problems,229068.36,23.21,3
53210,Math problems,822369.79,13.21,3
53211,Project,586699.07,1.62,2
53212,Research paper,753209.69,7.37,3
53213,Essay,36625.75,14.51,2
53214,Project,815935.15,16.12,5
53215,Research paper,367465.94,6.59,1
53216,Research paper,802446.58,11.86,2
53217,Research paper,764487.79,5.92,4
53218,Lab report,630198.37,6.98,1
53219,Presentation,568980.73,10.78,2
53220,Presentation,547438.6,5.42,3
53221,Reading,100536.8,23.93,3
53222,Study for test,744030.17,17.32,5
53223,Research paper,857504.2,9.58,2
53224,Math problems,281601.11,16.01,1
53225,Presentation,571115.35,20.22,5
53226,Reading,84543.93,3.19,1
53227,Reading,150104.81,3.92,1
53228,Discussion post,564873.27,9.23,3
53229,Math problems,681446.97,25.56,1
53230,Project,57039.47,11.02,5
53231,Project,81014.71,6.07,1
53232,Coding assignment,576783.01,17.18,5
53233,Study for test,5092.4,7.56,4
53234,Study for test,475149.89,1.72,3
53235,Coding assignment,118412.64,2.91,2
53236,Reading,599491.58,17.63,1
53237,Discussion post,761359.66,5.9,5
53238,Reading,253395.0,10.59,2
53239,Math problems,228188.34,1.51,2
53240,Reading,869987.6,20.85,4
53241,Coding assignment,750108.98,1.47,2
53242,Discussion post,504426.3,11.14,5
53243,Project,828553.85,18.55,3
53244,Lab report,111118.18,5.88,5
53245,Research paper,771902.54,11.16,1
53246,Presentation,208190.67,4.93,1
53247,Lab report,464009.43,11.81,2
53248,Coding assignment,844780.74,3.47,2
53249,Presentation,664144.88,12.82,2
53250,Presentation,57364.46,10.87,4
